time,time_days,file,well,node_id,x,y,z,pressure_Pa,head_m,head_initial_m,delta_head_m,delta_pressure_Pa,delta_pressure_MPa
5529600.0,64.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_64_t_5529600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19181.604176035435,3917.8652277515166,3919.820539084446,-1.955311332929341,-19181.604176035435,-0.019181604176035434
5616000.0,65.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_65_t_5616000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19343.50628299316,3917.848723968952,3919.820539084446,-1.9718151154938823,-19343.50628299316,-0.01934350628299316
5702400.0,66.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_66_t_5702400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19848.904703433178,3917.7972052716595,3919.820539084446,-2.0233338127864045,-19848.904703433178,-0.019848904703433177
5788800.0,67.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_67_t_5788800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19881.596829355734,3917.7938727409846,3919.820539084446,-2.0266663434613292,-19881.596829355734,-0.019881596829355735
5875200.0,68.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_68_t_5875200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20233.282404777576,3917.758023039107,3919.820539084446,-2.06251604533918,-20233.282404777576,-0.020233282404777574
5961600.0,69.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_69_t_5961600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19890.362876929317,3917.7929791581537,3919.820539084446,-2.0275599262922697,-19890.362876929317,-0.019890362876929316
6048000.0,70.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_70_t_6048000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19687.779390725125,3917.813629870305,3919.820539084446,-2.00690921414116,-19687.779390725125,-0.019687779390725125
6134400.0,71.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_71_t_6134400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20054.916255249147,3917.7762051134728,3919.820539084446,-2.0443339709731845,-20054.916255249147,-0.020054916255249147
6220800.0,72.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_72_t_6220800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19830.4539641232,3917.7990860809678,3919.820539084446,-2.0214530034782,-19830.4539641232,-0.0198304539641232
6307200.0,73.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_73_t_6307200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19084.263531511446,3917.87515034525,3919.820539084446,-1.9453887391960052,-19084.263531511446,-0.019084263531511447
6393600.0,74.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_74_t_6393600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20358.41966164691,3917.745266947683,3919.820539084446,-2.075272136763033,-20358.41966164691,-0.02035841966164691
6480000.0,75.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_75_t_6480000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20098.49278540134,3917.7717630614693,3919.820539084446,-2.0487760229766536,-20098.49278540134,-0.02009849278540134
6566400.0,76.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_76_t_6566400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20593.046845591634,3917.72134980355,3919.820539084446,-2.0991892808960984,-20593.046845591634,-0.020593046845591635
6652800.0,77.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_77_t_6652800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20586.547443822423,3917.722012331763,3919.820539084446,-2.0985267526830285,-20586.547443822423,-0.020586547443822423
6739200.0,78.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_78_t_6739200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20164.318567569542,3917.765052991931,3919.820539084446,-2.0554860925149114,-20164.318567569542,-0.02016431856756954
6825600.0,79.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_79_t_6825600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20649.373285333622,3917.715608066573,3919.820539084446,-2.1049310178727865,-20649.373285333622,-0.020649373285333623
6912000.0,80.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_80_t_6912000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20381.813512398938,3917.7428822534166,3919.820539084446,-2.077656831029344,-20381.813512398938,-0.020381813512398938
6998400.0,81.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_81_t_6998400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20281.867836118803,3917.7530703957486,3919.820539084446,-2.0674686886973177,-20281.867836118803,-0.020281867836118805
