time,time_days,ZK204,ZK206,ZK207,ZK401,ZK402
15033600.0,174.0,3820.7138723606954,3917.6773735467104,4686.60298606014,4104.455699163344,4338.531386812229
15120000.0,175.0,3820.7100571332044,3917.6743854864935,4686.599768190897,4104.460383255458,4338.53506611306
15206400.0,176.0,3820.706274352264,3917.673594550345,4686.598914754544,4104.461680242425,4338.536090318987
15292800.0,177.0,3820.7027486066527,3917.6722437474655,4686.597459818061,4104.4638182799845,4338.5377718104955
15379200.0,178.0,3820.699566449496,3917.6753049027343,4686.600745989083,4104.459200631389,4338.534159039655
15465600.0,179.0,3820.6967353062673,3917.702907791006,4686.6303968885095,4104.417093012659,4338.501171837924
15552000.0,180.0,3820.6942408189084,3917.6753941116185,4686.600821457627,4104.459214488902,4338.534175034545
15638400.0,181.0,3820.6919851512193,3917.6643159751707,4686.588931929829,4104.476112054669,4338.547418677848
15724800.0,182.0,3820.689920992675,3917.7332742213557,4686.663021399861,4104.370778285281,4338.464892852222
15811200.0,183.0,3820.6880526499826,3917.675474352816,4686.600888172017,4104.459220161963,4338.534182825938
15897600.0,184.0,3820.6862137659014,3917.6919246741636,4686.618589904,4104.433991636365,4338.514421756931
15984000.0,185.0,3820.684422564459,3917.7885025669502,4686.722339141573,4104.286510086422,4338.398870256055
16070400.0,186.0,3820.6827040251474,3917.6755820228195,4686.6009735087755,4104.459194675754,4338.534161173066
16156800.0,187.0,3820.680859089009,3917.675388735376,4686.600822613796,4104.459270322582,4338.534228994071
16243200.0,188.0,3820.678994555006,3917.672622413068,4686.597850959766,4104.4634818641,4338.537527528762
16329600.0,189.0,3820.677060056047,3917.7857141346635,4686.719352278847,4104.290718952084,4338.402168074865
16416000.0,190.0,3820.6751338428394,3917.6777707609635,4686.603326159832,4104.455816720705,4338.5315121267395
16502400.0,191.0,3820.673022633189,3917.6773029323235,4686.602878277614,4104.456308887409,4338.531904852984
16588800.0,192.0,3820.6708493821766,3917.674531856964,4686.59990207074,4104.460516433763,4338.535199372553
16675200.0,193.0,3820.668582917907,3917.7856931669376,4686.719329831583,4104.290692558212,4338.4021418213615
16761600.0,194.0,3820.6663151625494,3917.6755382983356,4686.6009291191485,4104.459155655817,4338.534121977783
16848000.0,195.0,3820.6638640635665,3917.6775460292047,4686.603142287197,4104.455853788464,4338.531541564259
16934400.0,196.0,3820.661364495554,3917.6744981981956,4686.599867775466,4104.460481528439,4338.53516449143
17020800.0,197.0,3820.658805593739,3917.673655771269,4686.598965176068,4104.461729572737,4338.536139738062
17107200.0,198.0,3820.656189129526,3917.6722605122195,4686.597467563245,4104.463825105258,4338.537778711411
17193600.0,199.0,3820.653516474761,3917.675283151777,4686.600716610221,4104.45917046844,4338.5341289418
