Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]
2269.409,4.057810564,3.597396
2269.609,4.05749502,3.584654
2269.809,4.059135652,3.722502
2270.009,4.05980219,3.622108
2270.209,4.061306925,3.638712
2270.409,4.062245818,3.694315
2270.609,4.063434076,3.559169
2270.809,4.064015715,3.568822
2271.009,4.065439562,3.587357
2271.209,4.065107001,3.617475
2271.409,4.066834717,3.592762
2271.609,4.065659513,3.606277
2271.809,4.067519141,3.581565
2272.009,4.065972444,3.707443
2272.209,4.067229323,3.704354
2272.409,4.065794778,3.643345
2272.609,4.066460009,3.717096
2272.809,4.065219189,3.72868
2273.009,4.065394159,3.560714
2273.209,4.064491761,3.593535
2273.409,4.064477721,3.609752
2273.609,4.063933475,3.59701
2273.809,4.06357443,3.56805
2274.009,4.063638271,3.583495
2274.209,4.062851337,3.717482
2274.409,4.063639321,3.68582
2274.609,4.062309842,3.645276
2274.809,4.064426501,3.636395
2275.009,4.062231046,3.733314
2275.209,4.065219452,3.56303
2275.409,4.062098136,3.588901
2275.609,4.066317355,3.637554
2275.809,4.0613186,3.65686
2276.009,4.066044316,3.565347
2276.209,4.060483516,3.578089
2276.409,4.066000427,3.589673
2276.609,4.059824664,3.668058
2276.809,4.064798707,3.599713
2277.009,4.059253638,3.617089
2277.209,4.063717488,3.736789
2277.409,4.057461032,3.718255
2277.609,4.062036239,3.607049
2277.809,4.056645973,3.663424
2278.009,4.061746567,3.703582
2278.209,4.055914254,3.558397
2278.409,4.061379702,3.559555
2278.609,4.056287323,3.591604
2278.809,4.060609839,3.67578
2279.009,4.056072157,3.604346
2279.209,4.059721208,3.59199
2279.409,4.057031415,3.585812
2279.609,4.0594574,3.718255
2279.809,4.057982722,3.617475
2280.009,4.059540785,3.626742
2280.209,4.058877197,3.696631
2280.409,4.059468335,3.719413
2280.609,4.059146251,3.558397
2280.809,4.059206282,3.59199
2281.009,4.059118687,3.614386
2281.209,4.058742859,3.62095
2281.409,4.058802306,3.607822
2281.609,4.058098042,3.581565
2281.809,4.058350179,3.722502
2282.009,4.05715392,3.697018
2282.209,4.058048509,3.63794
2282.409,4.056505658,3.68775
2282.609,4.058134413,3.717096
2282.809,4.056163505,3.557238
2283.009,4.058602951,3.572298
2283.209,4.056825928,3.612455
2283.409,4.059291972,3.598554
2283.609,4.057853704,3.578862
2283.809,4.060099481,3.583109
2284.009,4.059623087,3.583881
2284.209,4.061275274,3.707057
2284.409,4.061476783,3.634078
2284.609,4.062946009,3.629831
2284.809,4.063142072,3.713621
2285.009,4.064867037,3.553763
2285.209,4.064217475,3.578089
2285.409,4.066965137,3.597782
2285.609,4.064547081,3.649524
2285.809,4.068070598,3.569981
2286.009,4.064674856,3.576545
2286.209,4.068766538,3.580406
2286.409,4.064728189,3.690067
2286.609,4.068273713,3.666127
2286.809,4.064534692,3.635623
2287.009,4.067930205,3.726363
2287.209,4.063812461,3.730611
2287.409,4.067006956,3.576931
2287.609,4.063890106,3.616316
2287.809,4.067086246,3.639098
2288.009,4.064135415,3.568436
2288.209,4.066926865,3.55106
2288.409,4.065005568,3.576545
2288.609,4.066948028,3.694315
2288.809,4.066061877,3.646048
2289.009,4.066901408,3.636395
2289.209,4.067272008,3.60898
2289.409,4.066918051,3.736403
2289.609,4.068295865,3.560714
2289.809,4.066857206,3.601643
2290.009,4.069230548,3.66381
2290.209,4.066127026,3.679256
2290.409,4.068943357,3.552605
2290.609,4.065189681,3.572684
2290.809,4.068207266,3.580406
2291.009,4.064062699,3.659949
2291.209,4.066610954,3.591218
2291.409,4.062917897,3.604732
2291.609,4.064913846,3.725205
2291.809,4.060948791,3.707443
2292.009,4.063240317,3.587743
2292.209,4.059434226,3.646048
2292.409,4.062505794,3.696245
2292.609,4.058297335,3.552991
2292.809,4.061777775,3.546041
2293.009,4.058077693,3.582337
2293.209,4.060658357,3.669602
2293.409,4.057347682,3.604732
2293.609,4.059665502,3.594307
2293.809,4.057424491,3.571911
2294.009,4.059205909,3.702037
2294.209,4.057582673,3.630217
2294.409,4.059056919,3.626356
2294.609,4.057925202,3.701651
2294.809,4.058627681,3.724047
2295.009,4.057761155,3.552991
2295.209,4.058033416,3.587743
2295.409,4.057400876,3.631375
2295.609,4.057198264,3.588129
2295.809,4.056727475,3.587357
2296.009,4.056367859,3.573842
2296.209,4.056003307,3.707057
2296.409,4.055549948,3.67578
2296.609,4.055490535,3.635237
2296.809,4.055101611,3.697018
2297.009,4.055388019,3.717869
2297.209,4.055177891,3.554922
2297.409,4.055799671,3.573456
2297.609,4.055851389,3.617089
2297.809,4.056737862,3.574614
2298.009,4.057004658,3.566892
2298.209,4.058088313,3.574614
2298.409,4.058651208,3.570367
2298.609,4.059718846,3.683117
2298.809,4.060510238,3.633306
2299.009,4.061845253,3.613227
2299.209,4.062444462,3.709374
2299.409,4.063833645,3.547971
2299.609,4.063669021,3.587357
2299.809,4.065919561,3.606277
2300.009,4.063921314,3.659177
2300.209,4.066871503,3.559169
2300.409,4.063824686,3.567278
2300.609,4.067405509,3.57307
2300.809,4.063821121,3.676939
2301.009,4.066963516,3.648751
2301.209,4.063769717,3.615544
2301.409,4.066481202,3.709374
2301.609,4.062974831,3.726363
2301.809,4.065444534,3.576931
2302.009,4.062694838,3.609366
2302.209,4.065261704,3.646435
2302.409,4.062618165,3.559169
2302.609,4.065173343,3.541407
2302.809,4.063282565,3.56805
2303.009,4.065241715,3.682345
2303.209,4.06413601,3.624039
2303.409,4.065322731,3.625583
2303.609,4.065337004,3.590832
2303.809,4.065857696,3.719027
2304.009,4.06611058,3.5611
2304.209,4.066288681,3.600099
2304.409,4.06661993,3.664969
2304.609,4.066304427,3.678483
2304.809,4.066575023,3.546813
2305.009,4.065972337,3.56805
2305.209,4.065974793,3.572298
2305.409,4.065234159,3.636009
2305.609,4.064882567,3.574614
2305.809,4.06406117,3.595851
2306.009,4.063600882,3.720958
2306.209,4.06239609,3.698948
2306.409,4.062460931,3.584268
2306.609,4.0607786,3.645276
2306.809,4.061670884,3.692384
2307.009,4.05946301,3.546813
2307.209,4.061001771,3.543724
2307.409,4.058883082,3.573456
2307.609,4.060180468,3.652613
2307.809,4.058326741,3.588129
2308.009,4.059534301,3.579248
2308.209,4.058376598,3.570753
2308.409,4.059198872,3.706285
2308.609,4.058672402,3.599327
2308.809,4.059113147,3.605119
2309.009,4.059035754,3.675394
2309.209,4.05903284,3.71169
2309.409,4.059181332,3.537932
2309.609,4.058918537,3.56805
2309.809,4.059090425,3.590832
2310.009,4.058657668,3.599713
2310.209,4.058746902,3.588515
2310.409,4.058311538,3.566506
2310.609,4.058307057,3.702809
2310.809,4.05788666,3.675008
2311.009,4.058021756,3.61593
2311.209,4.057587581,3.667672
2311.409,4.058025647,3.70474
2311.609,4.057669134,3.538318
2311.809,4.058420385,3.562258
2312.009,4.058316029,3.608594
2312.209,4.05920603,3.552219
2312.409,4.059435721,3.54913
2312.609,4.060415431,3.560328
2312.809,4.060992388,3.554149
2313.009,4.061967284,3.668444
2313.209,4.062742079,3.616702
2313.409,4.064002515,3.59199
2313.609,4.064480792,3.705899
2313.809,4.065926753,3.537932
2314.009,4.06562218,3.575773
2314.209,4.067947809,3.589673
2314.409,4.065887887,3.660335
2314.609,4.068874814,3.546427
2314.809,4.065972228,3.560328
2315.009,4.069570064,3.553763
2315.209,4.066158007,3.645276
2315.409,4.069373715,3.624039
2315.609,4.066300148,3.596624
2315.809,4.069179907,3.700107
2316.009,4.065976089,3.712849
2316.209,4.068627087,3.561486
2316.409,4.066592429,3.596624
2316.609,4.069262118,3.634078
2316.809,4.067639521,3.542952
2317.009,4.070316304,3.527506
2317.209,4.069836703,3.553763
2317.409,4.072451017,3.658405
2317.609,4.073048613,3.596624
2317.809,4.075786778,3.604346
2318.009,4.078425094,3.566892
2318.209,4.081621339,3.700107
2318.409,4.084829517,3.552991
2318.609,4.08933528,3.584268
2318.809,4.09396693,3.644118
2319.009,4.098747395,3.67578
2319.209,4.104375838,3.529437
2319.409,4.110852305,3.555308
2319.609,4.117672289,3.555308
2319.809,4.124733244,3.617861
2320.009,4.132174495,3.561872
2320.209,4.141697983,3.585426
2320.409,4.149381291,3.69972
2320.609,4.155288854,3.675008
2320.809,4.16203879,3.566506
2321.009,4.332736518,3.612069
2321.209,4.777139814,3.607435
2321.409,5.002550755,3.593535
2321.609,5.186214201,3.732155
2321.809,5.310488156,3.638326
2322.009,5.388601021,3.614
2322.209,5.508305253,3.744125
2322.409,5.587550567,3.693542
2322.609,5.634851498,3.710918
2322.809,5.69283055,3.670375
2323.009,5.743865157,3.589287
2323.209,5.780968167,3.686206
2323.409,5.815282756,3.675008
2323.609,5.852215542,3.671533
2323.809,5.882401973,3.614386
2324.009,5.914138855,3.658405
2324.209,5.943820075,3.666899
2324.409,5.967599159,3.752234
2324.609,5.988673423,3.638712
2324.809,6.00874291,3.632534
2325.009,6.022679055,3.649524
2325.209,6.033090674,3.664969
2325.409,6.041567411,3.668444
2325.609,6.048537653,3.693156
2325.809,6.054220958,3.658018
2326.009,6.059338507,3.663424
2326.209,6.063015037,3.697404
2326.409,6.067012358,3.67385
2326.609,6.069108798,3.658405
2326.809,6.072719033,3.671919
2327.009,6.072947141,3.672691
2327.209,6.076501448,3.650296
2327.409,6.075316377,3.672305
2327.609,6.07868532,3.659177
2327.809,6.076797526,3.656088
2328.009,6.079626009,3.664969
2328.209,6.077956877,3.664969
2328.409,6.080097394,3.65184
2328.609,6.078973664,3.650296
2328.809,6.080329785,3.658791
2329.009,6.079930618,3.669602
2329.209,6.08051247,3.667672
2329.409,6.080871204,3.665741
2329.609,6.080733776,3.665355
2329.809,6.081924237,3.678483
2330.009,6.080941408,3.712463
2330.209,6.083052315,3.735631
2330.409,6.081040041,3.682345
2330.609,6.084045226,3.674622
2330.809,6.081186426,3.755323
2331.009,6.084889701,3.7337
2331.209,6.080944533,3.756095
2331.409,6.085245315,3.706285
2331.609,6.080742414,3.710918
2331.809,6.085734927,3.724433
2332.009,6.0808243,3.789689
2332.209,6.086214951,3.791233
2332.409,6.080984764,3.725205
2332.609,6.086879209,3.726363
2332.809,6.081339107,3.731383
2333.009,6.08731934,3.796639
2333.209,6.081458231,3.789303
2333.409,6.087644977,3.722502
2333.609,6.081538461,3.718255
2333.809,6.087559914,3.71169
2334.009,6.081304129,3.796639
2334.209,6.087211411,3.785055
2334.409,6.081128691,3.708601
2334.609,6.086720451,3.71671
2334.809,6.080799517,3.706285
2335.009,6.085753745,3.761501
2335.209,6.08041712,3.755709
2335.409,6.085073781,3.732541
2335.609,6.080081446,3.711304
2335.809,6.08415416,3.710146
2336.009,6.079602997,3.734086
2336.209,6.083487133,3.709374
2336.409,6.079548863,3.720571
2336.609,6.083127171,3.709374
2336.809,6.079591438,3.711304
2337.009,6.082827262,3.711304
2337.209,6.079697377,3.692384
2337.409,6.082774135,3.688137
2337.609,6.079908616,3.695859
2337.809,6.082731227,3.69972
2338.009,6.080020123,3.693928
2338.209,6.082704345,3.695859
2338.409,6.080156823,3.686592
2338.609,6.082722947,3.698948
2338.809,6.080286671,3.696245
2339.009,6.082671719,3.689295
2339.209,6.080508969,3.690839
2339.409,6.082726179,3.681572
2339.609,6.081032728,3.71478
2339.809,6.082823932,3.729452
2340.009,6.08177253,3.719799
2340.209,6.083055152,3.695087
2340.409,6.082806238,3.722502
2340.609,6.08349173,3.73872
2340.809,6.083924355,3.771541
2341.009,6.08408411,3.797797
2341.209,6.085218003,3.730225
2341.409,6.084693944,3.742967
2341.609,6.08659159,3.808609
2341.809,6.085368862,3.799728
2342.009,6.087951902,3.82251
2342.209,6.086151814,3.751462
2342.409,6.089247823,3.747987
2342.609,6.086842023,3.75069
2342.809,6.090269994,3.815946
2343.009,6.087576178,3.819807
2343.209,6.091011252,3.748373
2343.409,6.088197582,3.746056
2343.609,6.091417771,3.748373
2343.809,6.088703942,3.815173
2344.009,6.091622298,3.813629
2344.209,6.089188737,3.74065
2344.409,6.09154627,3.739492
2344.609,6.089295814,3.72173
2344.809,6.091227825,3.818648
2345.009,6.089251773,3.807451
2345.209,6.090716132,3.734858
2345.409,6.088865569,3.730611
2345.609,6.090096589,3.718255
2345.809,6.088259012,3.766907
2346.009,6.089568385,3.766521
2346.209,6.087556972,3.746828
2346.409,6.08909264,3.736789
2346.609,6.08667433,3.725977
2346.809,6.088663787,3.71169
2347.009,6.085949243,3.702809
2347.209,6.088303414,3.710532
2347.409,6.085217874,3.715938
2347.609,6.087874216,3.707443
2347.809,6.084649293,3.703968
2348.009,6.087509399,3.70976
2348.209,6.08423557,3.717482
2348.409,6.087054832,3.715938
2348.609,6.083850286,3.719799
2348.809,6.086672486,3.709374
2349.009,6.083798547,3.711304
2349.209,6.086306873,3.72173
2349.409,6.083788781,3.749145
2349.609,6.085900423,3.7337
2349.809,6.08384322,3.767293
2350.009,6.085597688,3.738333
2350.209,6.084010084,3.729066
2350.409,6.085297498,3.783897
2350.609,6.084233525,3.809767
2350.809,6.085133305,3.798956
2351.009,6.084585839,3.758026
2351.209,6.085076098,3.758026
2351.409,6.085026296,3.817104
2351.609,6.085114395,3.831391
2351.809,6.085536462,3.838727
2352.009,6.085197394,3.772313
2352.209,6.086109415,3.768065
2352.409,6.085287879,3.832935
2352.609,6.086653247,3.837569
2352.809,6.085367424,3.837955
2353.009,6.087129881,3.758026
2353.209,6.085453527,3.761887
2353.409,6.087452234,3.758026
2353.609,6.085496758,3.825213
2353.809,6.087584736,3.835252
2354.009,6.085536934,3.753779
2354.209,6.087550558,3.733314
2354.409,6.085501451,3.742967
2354.609,6.087240806,3.805906
2354.809,6.085344904,3.793936
2355.009,6.086574017,3.74567
2355.209,6.084945241,3.741422
2355.409,6.085723928,3.749531
2355.609,6.08435144,3.776946
2355.809,6.084869129,3.763046
2356.009,6.083649922,3.748759
2356.209,6.084057119,3.745284
2356.409,6.0828362,3.746056
2356.609,6.083349905,3.730225
2356.809,6.082003338,3.741422
2357.009,6.082823697,3.725977
2357.209,6.081337782,3.720571
2357.409,6.082442271,3.739878
2357.609,6.08092567,3.729839
2357.809,6.082159347,3.725205
2358.009,6.080757131,3.725591
2358.209,6.081943218,3.717869
2358.409,6.080725898,3.732155
2358.609,6.08182101,3.720571
2358.809,6.080905043,3.727522
2359.009,6.081888747,3.720185
2359.209,6.081333595,3.720185
2359.409,6.08215342,3.746828
2359.609,6.082004889,3.733314
2359.809,6.082667747,3.7337
2360.009,6.08284065,3.737175
2360.209,6.083465688,3.786986
2360.409,6.083753722,3.759571
2360.609,6.084435476,3.785441
2360.809,6.084764604,3.758026
2361.009,6.085514762,3.741809
2361.209,6.085815097,3.808995
2361.409,6.086623499,3.829846
2361.609,6.086882781,3.807451
2361.809,6.087751677,3.766135
2362.009,6.087882589,3.772699
2362.209,6.088870598,3.82251
2362.409,6.08873015,3.831391
2362.609,6.089850617,3.852628
2362.809,6.089493846,3.772313
2363.009,6.09058971,3.771154
2363.209,6.090208632,3.852628
2363.409,6.091138489,3.843361
2363.609,6.090762023,3.855717
2363.809,6.091411313,3.78158
2364.009,6.091130137,3.777333
2364.209,6.09143882,3.758798
2364.409,6.091236172,3.838341
2364.609,6.091179326,3.8395
2364.809,6.090986367,3.756095
2365.009,6.090621894,3.755709
2365.209,6.090326604,3.761115
2365.409,6.089723006,3.828688
2365.609,6.08925165,3.797411
2365.809,6.088484771,3.747601
2366.009,6.087868079,3.756095
2366.209,6.08698571,3.758412
2366.409,6.08617068,3.816332
2366.609,6.085242947,3.787758
2366.809,6.084344447,3.759957
2367.009,6.083428656,3.760343
2367.209,6.08250317,3.769224
2367.409,6.081676106,3.751848
2367.609,6.080825584,3.758798
2367.809,6.080262667,3.743353
2368.009,6.079510269,3.749145
2368.209,6.07922378,3.761501
2368.409,6.078609453,3.743353
2368.609,6.078568004,3.730225
2368.809,6.078211296,3.734858
2369.009,6.078261548,3.745284
2369.209,6.078288183,3.737561
2369.409,6.078332147,3.736789
2369.609,6.078786299,3.731383
2369.809,6.078774546,3.72868
2370.009,6.079653069,3.749145
2370.209,6.079530256,3.740264
2370.409,6.08078195,3.739492
2370.609,6.080568408,3.729839
2370.809,6.082203669,3.730997
2371.009,6.081679932,3.751076
2371.209,6.083736379,3.750303
2371.409,6.082834156,3.761115
2371.609,6.085430657,3.744125
2371.809,6.083909384,3.734472
2372.009,6.087194991,3.775016
2372.209,6.084668989,3.790847
2372.409,6.088622035,3.761501
2372.609,6.08525522,3.755323
2372.809,6.089765492,3.761887
2373.009,6.085535495,3.783125
2373.209,6.090261176,3.806292
2373.409,6.085654224,3.827143
2373.609,6.090529342,3.754165
2373.809,6.085809744,3.76459
2374.009,6.090486151,3.830619
2374.209,6.085799862,3.807451
2374.409,6.090107047,3.836024
2374.609,6.085973809,3.785441
2374.809,6.089813849,3.771541
2375.009,6.086348723,3.779649
2375.209,6.089729783,3.858806
2375.409,6.087130829,3.84838
2375.609,6.089819084,3.780422
2375.809,6.088060426,3.794708
2376.009,6.090091068,3.785055
2376.209,6.088963734,3.865756
2376.409,6.090474463,3.864212
2376.609,6.089670925,3.790075
2376.809,6.090881458,3.789689
2377.009,6.09018602,3.773857
2377.209,6.091222938,3.866529
2377.409,6.090532677,3.860737
2377.609,6.091525498,3.770382
2377.809,6.090691952,3.792006
2378.009,6.091716539,3.770382
2378.209,6.090587332,3.847608
2378.409,6.091683296,3.858806
2378.609,6.090241512,3.852242
2378.809,6.091396409,3.760729
2379.009,6.089699357,3.766907
2379.209,6.090906969,3.832549
2379.409,6.08900285,3.813243
2379.609,6.090231225,3.842202
2379.809,6.088214148,3.759957
2380.009,6.089412933,3.76266
2380.209,6.087426111,3.820579
2380.409,6.08847603,3.797797
2380.609,6.08659399,3.777719
2380.809,6.08751864,3.765749
2381.009,6.085778709,3.767293
2381.209,6.086622464,3.762274
2381.409,6.0850656,3.751462
2381.609,6.085889106,3.749145
2381.809,6.084525379,3.754551
2382.009,6.085312842,3.755323
2382.209,6.084219554,3.751848
2382.409,6.084961833,3.737561
2382.609,6.08422428,3.740264
2382.809,6.084783744,3.747601
2383.009,6.084414563,3.743739
2383.209,6.08474239,3.750303
2383.409,6.084739641,3.730997
2383.609,6.084849745,3.746442
2383.809,6.085124643,3.742581
2384.009,6.0850713,3.745284
2384.209,6.085495146,3.763818
2384.409,6.085376555,3.741809
2384.609,6.085780697,3.75764
2384.809,6.085739424,3.774244
2385.009,6.085942167,3.748759
2385.209,6.086138038,3.759957
2385.409,6.085970919,3.751076
2385.609,6.086568261,3.753006
2385.809,6.085912402,3.752234
2386.009,6.087015081,3.818648
2386.209,6.085858675,3.791619
2386.409,6.087525542,3.759957
2386.609,6.085996668,3.772313
2386.809,6.08807966,3.753006
2387.009,6.086316128,3.819807
2387.209,6.088694853,3.833708
2387.409,6.086937898,3.764976
2387.609,6.089393308,3.777719
2387.809,6.087868925,3.777719
2388.009,6.090254855,3.819421
2388.209,6.088916468,3.84838
2388.409,6.091200529,3.79857
2388.609,6.089794217,3.790847
2388.809,6.091951422,3.793164
2389.009,6.090529347,3.865756
2389.209,6.092538982,3.853786
2389.409,6.091075337,3.869618
2389.609,6.092765744,3.785827
2389.809,6.091308299,3.79355
2390.009,6.092622541,3.864212
2390.209,6.09119174,3.871162
2390.409,6.091995636,3.868459
2390.609,6.090708682,3.775402
2390.809,6.091040666,3.77463
2391.009,6.089933916,3.863826
2391.209,6.089813775,3.857261
2391.409,6.088855535,3.8395
2391.609,6.088444984,3.773471
2391.809,6.087601267,3.763046
2392.009,6.087023833,3.831005
2392.209,6.086277061,3.856875
2392.409,6.085694023,3.833321
2392.609,6.085077409,3.761501
2392.809,6.084626784,3.76266
2393.009,6.084180761,3.761501
2393.209,6.083949387,3.792778
2393.409,6.08364961,3.809767
2393.609,6.083678791,3.761501
2393.809,6.08347427,3.763818
2394.009,6.083790366,3.769224
2394.209,6.083589382,3.772699
2394.409,6.084294874,3.756482
2394.609,6.083867685,3.761501
2394.809,6.085133333,3.759957
2395.009,6.084227844,3.75764
2395.209,6.086196395,3.756868
2395.409,6.084587329,3.744512
2395.609,6.087359758,3.75069
2395.809,6.084877493,3.761887
2396.009,6.088411775,3.758412
2396.209,6.085137486,3.746828
2396.409,6.089345013,3.739492
2396.609,6.085463271,3.742967
2396.809,6.090067308,3.746828
2397.009,6.085869783,3.753779
2397.209,6.090564132,3.745284
2397.409,6.086258899,3.742581
2397.609,6.09074287,3.744125
2397.809,6.086496094,3.749531
2398.009,6.090471361,3.747987
2398.209,6.086923198,3.746442
2398.409,6.090254392,3.742581
2398.609,6.087582508,3.745284
2398.809,6.089753068,3.766521
2399.009,6.087982828,3.780422
2399.209,6.0889846,3.762274
2399.409,6.088336977,3.75069
2399.609,6.088226755,3.756482
2399.809,6.088656553,3.808995
2400.009,6.087452872,3.789303
2400.209,6.088902585,3.808223
2400.409,6.086771851,3.768065
2400.609,6.089173146,3.75764
2400.809,6.086279176,3.815946
2401.009,6.089291849,3.833321
2401.209,6.085733884,3.815559
2401.409,6.08941201,3.771927
2401.609,6.085483807,3.792006
2401.809,6.089464135,3.815173
2402.009,6.085181416,3.834866
2402.209,6.089434785,3.852628
2402.409,6.085057918,3.770382
2402.609,6.089495043,3.790847
2402.809,6.085054522,3.858034
2403.009,6.089583954,3.836797
2403.209,6.08535766,3.864212
2403.409,6.08990196,3.793936
2403.609,6.085934629,3.802431
2403.809,6.090358433,3.789689
2404.009,6.086622769,3.864212
2404.209,6.090927787,3.86344
2404.409,6.087517948,3.802431
2404.609,6.091452696,3.793164
2404.809,6.088285608,3.792006
2405.009,6.091952744,3.863826
2405.209,6.089309504,3.868845
2405.409,6.092671262,3.789303
2405.609,6.090399434,3.792778
2405.809,6.093584322,3.773857
2406.009,6.091288305,3.865756
2406.209,6.094420828,3.854172
2406.409,6.091852654,3.769224
2406.609,6.095091161,3.780808
2406.809,6.092210568,3.763432
2407.009,6.095558458,3.845291
2407.209,6.092303878,3.845678
2407.409,6.095699826,3.842975
2407.609,6.092083817,3.76459
2407.809,6.095514486,3.761501
2408.009,6.091515338,3.827916
2408.209,6.095294575,3.819807
2408.409,6.090883443,3.837955
2408.609,6.094965907,3.748759
2408.809,6.090306078,3.744512
2409.009,6.094880799,3.82251
2409.209,6.089775017,3.804362
2409.409,6.094517892,3.795867
2409.609,6.088931206,3.749145
2409.809,6.093895091,3.745284
2410.009,6.087905656,3.785441
2410.209,6.093276817,3.805906
2410.409,6.086857899,3.794322
2410.609,6.09272027,3.749917
2410.809,6.086001855,3.740264
2411.009,6.092637876,3.749917
2411.209,6.085680948,3.756095
2411.409,6.092748754,3.782352
2411.609,6.085706886,3.747987
2411.809,6.092592469,3.739492
2412.009,6.085423999,3.749145
2412.209,6.092324048,3.754551
2412.409,6.085417374,3.741809
2412.609,6.09184308,3.743739
2412.809,6.085163836,3.7337
2413.009,6.091187997,3.74065
2413.209,6.085141206,3.746828
2413.409,6.091101421,3.734472
2413.609,6.0857058,3.730225
2413.809,6.091198645,3.734086
2414.009,6.08646799,3.736403
2414.209,6.091384303,3.719413
2414.409,6.087391678,3.739492
2414.609,6.091890809,3.723661
2414.809,6.088240994,3.720185
2415.009,6.092422884,3.731383
2415.209,6.089020483,3.716324
2415.409,6.093074608,3.707443
2415.609,6.089726472,3.713235
2415.809,6.093683134,3.724047
2416.009,6.09036095,3.719413
2416.209,6.094375067,3.705512
2416.409,6.091488442,3.71169
2416.609,6.095483724,3.705512
2416.809,6.09335161,3.710918
2417.009,6.097093813,3.712463
2417.209,6.096437006,3.70474
2417.409,6.099857446,3.710532
2417.609,6.101035707,3.707057
2417.809,6.104495276,3.722888
2418.009,6.10721418,3.717869
2418.209,6.111329964,3.722116
2418.409,6.115600529,3.709374
2418.609,6.120827916,3.703196
2418.809,6.126559807,3.710146
2419.009,6.133069022,3.730997
2419.209,6.140699172,3.709374
2419.409,6.149705006,3.709374
2419.609,6.159883129,3.712463
2419.809,6.171023875,3.711304
2420.009,6.183738943,3.725977
2420.209,6.198481584,3.734472
2420.409,6.217291777,3.706671
2420.609,6.328648399,3.748759
2420.809,6.709666603,3.767293
2421.009,6.993513016,3.847994
2421.209,7.091507626,3.734858
2421.409,7.240368933,3.726363
2421.609,7.35170645,3.720185
2421.809,7.409838043,3.790075
2422.009,7.447793757,3.834866
2422.209,7.500380802,3.777333
2422.409,7.584710778,3.74567
2422.609,7.656039474,3.82946
2422.809,7.71025258,3.88931
2423.009,7.74793858,3.756095
2423.209,7.780426293,3.715552
2423.409,7.805633625,3.82946
2423.609,7.827059753,3.85842
2423.809,7.845991838,3.853786
2424.009,7.864139412,3.886993
2424.209,7.881788681,3.880043
2424.409,7.898720409,3.80552
2424.609,7.913340994,3.871162
2424.809,7.92538247,3.855717
2425.009,7.936077075,3.85842
2425.209,7.944948108,3.816718
2425.409,7.952473012,3.770768
2425.609,7.958863058,3.753006
2425.809,7.964061136,3.801273
2426.009,7.968588406,3.807065
2426.209,7.972419707,3.881974
2426.409,7.975985456,3.863053
2426.609,7.97867742,3.864598
2426.809,7.981621571,3.809767
2427.009,7.982981462,3.81749
2427.209,7.985503275,3.776946
2427.409,7.986036745,3.80552
2427.609,7.988134042,3.81054
2427.809,7.988307902,3.880429
2428.009,7.989851255,3.831005
2428.209,7.989984917,3.866915
2428.409,7.991015979,3.809381
2428.609,7.991078869,3.849153
2428.809,7.991632936,3.784669
2429.009,7.991870677,3.807451
2429.209,7.991792209,3.825213
2429.409,7.992468651,3.89433
2429.609,7.991663931,3.839886
2429.809,7.992959154,3.878499
2430.009,7.991407705,3.809767
2430.209,7.993337966,3.8534
2430.409,7.990914956,3.762274
2430.609,7.993490766,3.768452
2430.809,7.99022369,3.819421
2431.009,7.993572369,3.868073
2431.209,7.989564374,3.847994
2431.409,7.993670503,3.880429
2431.609,7.989120502,3.895874
2431.809,7.994009819,3.85842
2432.009,7.988883487,3.777719
2432.209,7.994084366,3.785441
2432.409,7.988233741,3.82444
2432.609,7.993887495,3.871162
2432.809,7.987552115,3.821351
2433.009,7.993700909,3.881202
2433.209,7.98715336,3.902439
2433.409,7.993843741,3.871934
2433.609,7.987307953,3.771541
2433.809,7.99447576,3.820965
2434.009,7.987641098,3.797797
2434.209,7.994853462,3.789689
2434.409,7.987611372,3.815946
2434.609,7.995062614,3.893944
2434.809,7.987941324,3.901666
2435.009,7.995563853,3.881202
2435.209,7.988243889,3.880815
2435.409,7.995790688,3.808223
2435.609,7.988308688,3.802431
2435.809,7.995896659,3.772313
2436.009,7.98819068,3.818648
2436.209,7.995727349,3.896261
2436.409,7.988309698,3.876568
2436.609,7.996120239,3.87734
2436.809,7.988646251,3.885835
2437.009,7.996086533,3.853014
2437.209,7.988268149,3.808223
2437.409,7.995871131,3.778491
2437.609,7.988078225,3.825213
2437.809,7.995779304,3.824054
2438.009,7.988232186,3.880043
2438.209,7.996199568,3.883518
2438.409,7.988741885,3.882746
2438.609,7.996655323,3.847222
2438.809,7.988736186,3.878885
2439.009,7.996477196,3.77463
2439.209,7.988684199,3.818262
2439.409,7.996386555,3.823282
2439.609,7.988629176,3.886221
2439.809,7.996592232,3.893944
2440.009,7.98912102,3.900122
2440.209,7.996900751,3.84838
2440.409,7.98943372,3.885063
2440.609,7.996658455,3.780035
2440.809,7.989214645,3.825985
2441.009,7.996114994,3.819807
2441.209,7.989190667,3.84645
2441.409,7.995857282,3.828688
2441.609,7.989594975,3.901666
2441.809,7.995618013,3.883132
2442.009,7.989895199,3.880815
2442.209,7.99513658,3.77463
2442.409,7.990074077,3.826757
2442.609,7.994351062,3.831005
2442.809,7.99033066,3.853786
2443.009,7.993831625,3.820193
2443.209,7.990857641,3.897033
2443.409,7.993360257,3.878113
2443.609,7.991497153,3.883132
