Zeit [s],Q_uphole [lpm],Q_downhole [lpm],Pint_uphole [MPa],Pint_downhole [MPa],Ppacker_uphole [MPa],Pi_obs [MPa]
2627.209,0.007117,9.528822,2.13811,2.23204,2.91128,0.023318
2627.409,0.007117,9.54118,2.137338,2.234357,2.910508,0.023357
2627.609,0.007117,9.553925,2.135021,2.231268,2.910508,0.023434
2627.809,0.007117,9.617455,2.135021,2.229724,2.908192,0.023357
2628.009,0.007117,9.541566,2.143516,2.228565,2.906647,0.023318
2628.209,0.007117,9.533649,2.132704,2.227793,2.906647,0.023357
2628.409,0.007117,9.540794,2.13116,2.224704,2.906647,0.023395
2628.609,0.007117,9.532877,2.130388,2.224318,2.905103,0.023357
2628.809,0.007117,9.537125,2.128843,2.223545,2.902786,0.023395
2629.009,0.006924,9.634254,2.118804,2.221229,2.903558,0.023357
2629.209,0.007117,9.532105,2.126526,2.221615,2.901241,0.023357
2629.409,0.007117,9.540601,2.124982,2.220843,2.902014,0.023357
2629.609,0.006924,9.577676,2.12421,2.219684,2.901241,0.023357
2629.809,0.007117,9.536353,2.122665,2.21814,2.900469,0.023318
2630.009,0.006924,9.541566,2.121893,2.21814,2.898925,0.023395
2630.209,0.007117,9.528436,2.120349,2.214664,2.898153,0.023395
2630.409,0.006924,9.540215,2.119576,2.214278,2.89738,0.023395
2630.609,0.006924,9.543111,2.118032,2.211962,2.895836,0.023357
2630.809,0.006924,9.534035,2.11726,2.213892,2.895064,0.023434
2631.009,0.006924,9.541566,2.115715,2.211189,2.892747,0.023357
2631.209,0.006924,9.525539,2.114171,2.208873,2.892747,0.023318
2631.409,0.006924,9.539635,2.112626,2.206942,2.891975,0.023357
2631.609,0.006924,9.541953,2.122665,2.205783,2.891202,0.023395
2631.809,0.006924,9.536932,2.11031,2.203853,2.89043,0.023318
2632.009,0.006924,9.541373,2.109537,2.204625,2.889658,0.023395
2632.209,0.006924,9.52998,2.107993,2.203081,2.888886,0.023318
2632.409,0.006924,9.539056,2.107221,2.201922,2.888886,0.023318
2632.609,0.006924,9.541759,2.101043,2.20115,2.886569,0.023434
2632.809,0.006924,9.535967,2.104904,2.200378,2.886569,0.023395
2633.009,0.006924,9.540987,2.104132,2.20115,2.884252,0.023395
2633.209,0.006924,9.557014,2.102587,2.196516,2.886569,0.023318
2633.409,0.006924,9.53867,2.101815,2.197289,2.882708,0.023279
2633.609,0.006924,9.541566,2.109537,2.194972,2.882708,0.023279
2633.809,0.006924,9.533842,2.099498,2.193427,2.881163,0.023357
2634.009,0.006924,9.540987,2.097182,2.189566,2.879619,0.023357
2634.209,0.006924,9.532298,2.09641,2.191883,2.878847,0.023279
2634.409,0.006924,9.537318,2.095637,2.189952,2.880391,0.023357
2634.609,0.006924,9.541566,2.091004,2.188794,2.878075,0.023395
2634.809,0.006924,9.532105,2.093321,2.188408,2.877302,0.023357
2635.009,0.006924,9.540601,2.091776,2.186091,2.87653,0.023395
2635.209,0.006924,9.572849,2.090232,2.185319,2.874986,0.023279
2635.409,0.006731,9.539056,2.089459,2.183774,2.874213,0.023241
2635.609,0.006924,9.541566,2.087915,2.184932,2.873441,0.023279
2635.809,0.006924,9.530174,2.086371,2.18223,2.872669,0.023318
2636.009,0.006731,9.540215,2.085598,2.180685,2.86958,0.023279
2636.209,0.006924,9.544077,2.084826,2.178754,2.871124,0.023357
2636.409,0.006924,9.619193,2.083282,2.178754,2.86958,0.023357
2636.609,0.006924,9.541373,2.082509,2.177596,2.868036,0.023318
2636.809,0.006731,9.525539,2.080965,2.175665,2.868036,0.023318
2637.009,0.006924,9.539829,2.080193,2.174121,2.867263,0.023241
2637.209,0.006924,9.541953,2.090232,2.173735,2.866491,0.023357
2637.409,0.006731,9.536932,2.077104,2.172576,2.865719,0.023279
2637.609,0.006731,9.541373,2.076332,2.169487,2.864174,0.023318
2637.809,0.006731,9.52747,2.074015,2.168715,2.864947,0.023357
2638.009,0.006924,9.539056,2.074015,2.169101,2.863402,0.023395
2638.209,0.006731,9.541759,2.064748,2.166012,2.861858,0.023318
2638.409,0.006731,9.53616,2.070926,2.164854,2.861086,0.023357
2638.609,0.006924,9.54118,2.070926,2.166398,2.861086,0.023357
2638.809,0.006924,9.574587,2.069381,2.16524,2.859541,0.023357
2639.009,0.006731,9.540215,2.067837,2.162151,2.857224,0.023357
2639.209,0.006731,9.541759,2.074787,2.162923,2.857224,0.023318
2639.409,0.006924,9.534808,2.06552,2.161379,2.857224,0.023279
2639.609,0.006731,9.540987,2.064748,2.156745,2.85568,0.023357
2639.809,0.006731,9.531911,2.063204,2.157903,2.854908,0.023318
2640.009,0.006731,9.539829,2.061659,2.156359,2.854908,0.023357
2640.209,0.006731,9.541759,2.060115,2.156745,2.854135,0.023357
2640.409,0.006731,9.532105,2.060115,2.154814,2.852591,0.023279
2640.609,0.006731,9.540794,2.05857,2.154814,2.852591,0.023241
2640.809,0.006731,9.569952,2.057798,2.153656,2.852591,0.023318
2641.009,0.006731,9.539056,2.056254,2.152498,2.851047,0.023279
2641.209,0.006731,9.541566,2.048531,2.150567,2.850274,0.023395
2641.409,0.006731,9.52998,2.053937,2.150953,2.84873,0.023357
2641.609,0.006731,9.540215,2.053165,2.149408,2.847958,0.023279
2641.809,0.006731,9.572655,2.05162,2.147478,2.846413,0.023241
2642.009,0.006731,9.538477,2.050848,2.144775,2.845641,0.023395
2642.209,0.006731,9.541566,2.049303,2.144775,2.844096,0.023279
2642.409,0.006731,9.527856,2.047759,2.142844,2.844869,0.023318
2642.609,0.006731,9.540987,2.046987,2.142072,2.842552,0.023318
2642.809,0.006731,9.541953,2.057026,2.139755,2.84178,0.023318
2643.009,0.006731,9.537704,2.043898,2.139755,2.842552,0.023357
2643.209,0.006731,9.541373,2.043898,2.137825,2.84178,0.023357
2643.409,0.006538,9.527084,2.042353,2.138983,2.840235,0.023279
2643.609,0.006731,9.540601,2.041581,2.137825,2.839463,0.023279
2643.809,0.006538,9.541759,2.031542,2.135508,2.838691,0.023318
2644.009,0.006731,9.535387,2.038492,2.134349,2.837919,0.023318
2644.209,0.006731,9.54118,2.03772,2.135122,2.837919,0.023318
2644.409,0.006538,9.568407,2.036948,2.132419,2.83483,0.023241
2644.609,0.006731,9.540022,2.036176,2.130488,2.83483,0.023202
2644.809,0.006731,9.541759,2.040037,2.130102,2.834057,0.023318
2645.009,0.006538,9.534035,2.033087,2.12933,2.833285,0.023318
2645.209,0.006538,9.540794,2.032314,2.127399,2.832513,0.023279
2645.409,0.006538,9.532105,2.03077,2.126627,2.830969,0.023241
2645.609,0.006538,9.539635,2.029225,2.124696,2.830969,0.023395
2645.809,0.006538,9.541759,2.017642,2.123924,2.828652,0.023318
2646.009,0.006731,9.532491,2.026909,2.122766,2.829424,0.023318
2646.209,0.006538,9.544077,2.024592,2.120835,2.82788,0.023241
2646.409,0.006538,9.586172,2.026137,2.120449,2.827107,0.023279
2646.609,0.006538,9.539056,2.024592,2.120835,2.826335,0.023241
2646.809,0.006538,9.541759,2.023048,2.118518,2.825563,0.023279
2647.009,0.006731,9.529015,2.021503,2.118132,2.824018,0.023318
2647.209,0.006538,9.54118,2.020731,2.116587,2.825563,0.023241
2647.409,0.006538,9.547939,2.019186,2.113112,2.823246,0.023318
2647.609,0.006538,9.537897,2.018414,2.112726,2.823246,0.023279
2647.809,0.006538,9.541566,2.017642,2.114271,2.821702,0.023318
2648.009,0.006538,9.526312,2.015325,2.110796,2.820157,0.023318
2648.209,0.006538,9.540794,2.014553,2.110796,2.820157,0.023279
2648.409,0.006538,9.541953,2.023048,2.108865,2.819385,0.023318
2648.609,0.006538,9.537125,2.012236,2.107706,2.817841,0.023241
2648.809,0.006538,9.541373,2.011464,2.106162,2.816296,0.023279
2649.009,0.006538,9.525346,2.010692,2.105004,2.816296,0.023241
2649.209,0.006538,9.540601,2.009148,2.105004,2.817068,0.023318
2649.409,0.006731,9.541759,1.999109,2.103073,2.815524,0.023279
2649.609,0.006538,9.536353,2.006059,2.103459,2.813979,0.023202
2649.809,0.006538,9.541566,2.006059,2.103073,2.813979,0.023318
2650.009,0.006538,9.570918,2.004514,2.10037,2.812435,0.023318
2650.209,0.006538,9.540215,2.003742,2.099984,2.812435,0.023241
2650.409,0.006538,9.541759,2.007603,2.098053,2.810891,0.023241
2650.609,0.006538,9.534035,2.001425,2.097667,2.810118,0.023279
2650.809,0.006538,9.541566,2.000653,2.094192,2.810118,0.023279
2651.009,0.006538,9.53307,1.999109,2.094192,2.810118,0.023318
2651.209,0.006538,9.539635,1.998336,2.09535,2.807029,0.023318
2651.409,0.006538,9.541759,2.001425,2.091489,2.806257,0.023202
2651.609,0.006538,9.532684,1.995247,2.092261,2.804713,0.023241
2651.809,0.006538,9.541373,1.994475,2.091103,2.805485,0.023241
2652.009,0.006538,9.556628,1.993703,2.088014,2.80394,0.023279
2652.209,0.006538,9.539249,1.991386,2.086855,2.80394,0.023164
2652.409,0.006538,9.541566,1.990614,2.086083,2.80394,0.023279
2652.609,0.006538,9.530753,1.989842,2.085697,2.802396,0.023202
2652.809,0.006538,9.54118,1.98907,2.084153,2.801624,0.023241
2653.009,0.006538,9.54987,1.987525,2.084925,2.801624,0.023279
2653.209,0.006538,9.53867,1.985981,2.08338,2.800852,0.023202
2653.409,0.006538,9.541759,1.985208,2.08338,2.799307,0.023241
2653.609,0.006538,9.526505,1.984436,2.079905,2.799307,0.023241
2653.809,0.006538,9.540987,1.982892,2.080291,2.79699,0.023279
2654.009,0.006538,9.541759,1.990614,2.079133,2.79699,0.023357
2654.209,0.006538,9.537318,1.980575,2.077588,2.796218,0.023279
2654.409,0.006538,9.541759,1.979803,2.073727,2.795446,0.023279
2654.609,0.006538,9.524574,1.978258,2.073341,2.793901,0.023279
2654.809,0.006538,9.540601,1.976714,2.071796,2.794674,0.023241
2655.009,0.006345,9.541953,1.973625,2.07141,2.792357,0.023357
2655.209,0.006538,9.536353,1.975942,2.069866,2.793129,0.023202
2655.409,0.006345,9.541566,1.974397,2.074113,2.790813,0.023241
2655.609,0.006345,9.563194,1.972853,2.071024,2.79004,0.023241
2655.809,0.006345,9.540215,1.97208,2.067163,2.787724,0.023279
2656.009,0.006345,9.541759,1.974397,2.067163,2.788496,0.023318
2656.209,0.006538,9.535194,1.969764,2.065618,2.788496,0.023202
2656.409,0.006345,9.633675,1.968219,2.064074,2.787724,0.023279
2656.609,0.006345,9.533842,1.967447,2.064074,2.786179,0.023241
2656.809,0.006345,9.626337,1.965903,2.062915,2.786951,0.023241
2657.009,0.006345,9.541953,1.97208,2.062143,2.785407,0.023202
2657.209,0.006345,9.566476,1.963586,2.062143,2.784635,0.023279
2657.409,0.006345,9.543884,1.962814,2.05944,2.783863,0.023241
2657.609,0.006345,9.552573,1.962041,2.058668,2.78309,0.023279
2657.809,0.006345,9.539249,1.960497,2.05751,2.782318,0.023241
2658.009,0.006345,9.541759,1.948914,2.056737,2.782318,0.023241
2658.209,0.006345,9.584821,1.95818,2.052876,2.780001,0.023164
2658.409,0.006345,9.54118,1.956636,2.053262,2.779229,0.023241
2658.609,0.006345,9.677702,1.955864,2.052104,2.780001,0.023241
2658.809,0.006345,9.53867,1.954319,2.050559,2.778457,0.023241
2659.009,0.006345,9.542918,1.953547,2.051718,2.77614,0.023279
2659.209,0.006345,9.528629,1.952775,2.048242,2.775368,0.023241
2659.409,0.006345,9.540987,1.952002,2.04554,2.776912,0.023202
2659.609,0.006345,9.541953,1.957408,2.044381,2.773824,0.023202
2659.809,0.006345,9.537897,1.948914,2.044381,2.773051,0.023318
2660.009,0.006345,9.541759,1.948141,2.042064,2.775368,0.023241
2660.209,0.006345,9.524574,1.947369,2.043609,2.773824,0.023202
2660.409,0.006345,9.545428,1.945825,2.04052,2.773051,0.023164
2660.609,0.006345,9.565511,1.945052,2.038975,2.771507,0.023202
2660.809,0.006345,9.536353,1.943508,2.039361,2.770735,0.023202
2661.009,0.006345,9.541759,1.941191,2.04052,2.769962,0.023241
2661.209,0.006345,9.577097,1.941964,2.038203,2.76919,0.023279
2661.409,0.006345,9.540215,1.939647,2.036659,2.768418,0.023279
2661.609,0.006345,9.548325,1.940419,2.0355,2.767646,0.023241
2661.809,0.006345,9.503139,1.938102,2.033956,2.766101,0.023279
2662.009,0.006345,9.541373,1.936558,2.032025,2.766101,0.023202
2662.209,0.006345,9.536546,1.935786,2.032411,2.764557,0.023164
2662.409,0.006345,9.539635,1.935013,2.03048,2.763012,0.023279
2662.609,0.006345,9.541759,1.924202,2.028164,2.763785,0.023279
2662.809,0.006345,9.565897,1.932697,2.026619,2.763012,0.023202
2663.009,0.006345,9.544077,1.931152,2.026619,2.76224,0.023241
2663.209,0.006345,9.585014,1.93038,2.024689,2.760696,0.023279
2663.409,0.006345,9.539249,1.928836,2.024302,2.760696,0.023241
2663.609,0.006345,9.541953,1.918797,2.02353,2.759151,0.023279
2663.809,0.006345,9.529401,1.927291,2.022372,2.759151,0.023202
2664.009,0.006345,9.54118,1.924974,2.023916,2.759923,0.023241
2664.209,0.006345,9.568793,1.924202,2.020055,2.757607,0.023202
2664.409,0.006345,9.538284,1.924202,2.017352,2.756834,0.023241
2664.609,0.006152,9.541759,1.928063,2.020441,2.75529,0.023241
2664.809,0.006345,9.526891,1.921113,2.015035,2.754518,0.023202
2665.009,0.006152,9.540794,1.920341,2.013105,2.754518,0.023202
2665.209,0.006345,9.53307,1.924202,2.014263,2.753746,0.023164
2665.409,0.006152,9.537511,1.918024,2.012718,2.753746,0.023241
2665.609,0.006152,9.541759,1.905669,2.010402,2.753746,0.023202
2665.809,0.006152,9.52438,1.915708,2.009629,2.751429,0.023241
2666.009,0.006345,9.540601,1.914935,2.008471,2.751429,0.023202
2666.209,0.006152,9.586559,1.90258,2.010402,2.749112,0.023241
2666.409,0.006152,9.536546,1.912619,2.006927,2.749112,0.023202
2666.609,0.006345,9.541566,1.911074,2.005382,2.74834,0.023241
2666.809,0.006152,9.577676,1.910302,2.004224,2.746795,0.023241
2667.009,0.006152,9.540408,1.90953,2.002293,2.746023,0.023241
2667.209,0.006152,9.550256,1.907985,2.003451,2.746023,0.023164
2667.409,0.006345,9.534615,1.907213,2.001521,2.744479,0.023241
2667.609,0.006152,9.541566,1.905669,2.001907,2.744479,0.023241
2667.809,0.006152,9.564738,1.904896,2.000362,2.743707,0.023202
2668.009,0.006152,9.539829,1.904124,1.99959,2.744479,0.023279
2668.209,0.006152,9.541759,1.910302,1.998046,2.742162,0.023202
2668.409,0.006152,9.53307,1.900263,1.996887,2.742162,0.023125
2668.609,0.006152,9.541373,1.900263,1.99457,2.740618,0.023202
2668.809,0.006345,9.52438,1.899491,1.99457,2.740618,0.023202
2669.009,0.006152,9.539442,1.897946,1.994184,2.739073,0.023202
2669.209,0.006152,9.541759,1.886363,1.99264,2.738301,0.023241
2669.409,0.006152,9.531332,1.896402,1.991095,2.738301,0.023125
2669.609,0.006152,9.54118,1.894857,1.991481,2.737529,0.023202
2669.809,0.006152,9.574393,1.893313,1.98762,2.737529,0.023164
2670.009,0.006152,9.538863,1.893313,1.989165,2.735984,0.023164
2670.209,0.006152,9.541759,1.894857,1.986848,2.73444,0.023202
2670.409,0.006152,9.527277,1.890996,1.984145,2.73444,0.023164
2670.609,0.006152,9.437872,1.889452,1.984531,2.732895,0.023202
2670.809,0.006152,9.533842,1.88868,1.983759,2.731351,0.023241
2671.009,0.006152,9.537511,1.887135,1.982214,2.732895,0.023202
2671.209,0.006152,9.541759,1.893313,1.981056,2.733668,0.023202
2671.409,0.006152,9.532684,1.884818,1.980284,2.729806,0.023164
2671.609,0.006152,9.540601,1.884046,1.977967,2.730579,0.023125
2671.809,0.006152,9.55238,1.883274,1.977967,2.730579,0.023164
2672.009,0.006152,9.536546,1.88173,1.977195,2.728262,0.023164
2672.209,0.006152,9.541759,1.879413,1.976036,2.728262,0.023164
2672.409,0.006152,9.530753,1.879413,1.973719,2.72749,0.023164
2672.609,0.006152,9.540408,1.878641,1.974492,2.724401,0.023202
2672.809,0.006152,9.645454,1.877096,1.973333,2.725945,0.023164
2673.009,0.006152,9.535773,1.877096,1.971403,2.725173,0.023048
2673.209,0.006152,9.541566,1.875552,1.972175,2.725945,0.023164
2673.409,0.006152,9.527277,1.874007,1.970244,2.723629,0.023125
2673.609,0.006152,9.547359,1.873235,1.968314,2.722856,0.023125
2673.809,0.006152,9.541953,1.878641,1.968314,2.722084,0.023164
2674.009,0.006152,9.627303,1.870918,1.9687,2.721312,0.023086
2674.209,0.006152,9.541373,1.870146,1.965611,2.72054,0.023164
2674.409,0.006152,9.524574,1.868602,1.965997,2.721312,0.023164
2674.609,0.006152,9.539249,1.867829,1.965997,2.719767,0.023164
2674.809,0.006152,9.541953,1.867829,1.962522,2.719767,0.023202
2675.009,0.006152,9.536546,1.866285,1.961749,2.718995,0.023086
2675.209,0.006152,9.54118,1.863968,1.960591,2.717451,0.023164
2675.409,0.006152,9.557401,1.862424,1.959819,2.715906,0.023241
2675.609,0.006152,9.538863,1.861652,1.957502,2.714362,0.023125
2675.809,0.006152,9.541759,1.863196,1.955957,2.714362,0.023125
2676.009,0.006152,9.535194,1.859335,1.955185,2.715134,0.023202
2676.209,0.006152,9.540987,1.858563,1.954413,2.715134,0.023202
2676.409,0.006152,9.535387,1.858563,1.954027,2.712817,0.023164
2676.609,0.006152,9.538091,1.855474,1.954413,2.714362,0.023202
2676.809,0.005959,9.542918,1.864741,1.953641,2.709728,0.023164
2677.009,0.005959,9.532877,1.854702,1.951324,2.712045,0.023164
2677.209,0.006152,9.540987,1.853157,1.947849,2.711273,0.023086
2677.409,0.006152,9.549097,1.852385,1.948235,2.709728,0.023086
2677.609,0.005959,9.536739,1.851613,1.945532,2.709728,0.023202
2677.809,0.005959,9.541759,1.839257,1.94476,2.708184,0.023164
2678.009,5.995342,9.530753,0.823774,1.811545,2.70664,0.023164
2678.209,8.841829,9.540601,0.653112,1.631222,2.593122,0.023202
2678.409,8.906324,9.556242,0.62145,1.587203,2.596983,0.023202
2678.609,8.816919,9.538284,0.605233,1.561719,2.576905,0.023164
2678.809,8.730217,9.541373,0.591333,1.52967,2.563777,0.023164
2679.009,8.522634,9.527084,0.748096,1.511908,2.565321,0.023164
2679.209,0.131474,9.539829,-0.023362,1.723121,2.559916,0.023164
2679.409,0.203693,9.435168,1.602955,1.815406,2.676523,0.023164
2679.609,0.006345,9.537511,1.534226,1.84591,2.602388,0.023202
2679.809,0.005766,9.541373,2.031542,1.893018,2.668028,0.023125
2680.009,0.00538,9.511443,1.789062,1.87487,2.630189,0.023164
2680.209,0.004993,9.539442,1.80914,1.865217,2.654128,0.023125
2680.409,0.004993,9.541759,1.675544,1.853247,2.635594,0.023125
2680.609,0.004993,9.535773,1.721106,1.854405,2.643317,0.023164
2680.809,0.0048,9.54118,1.755084,1.859425,2.644861,0.023125
2681.009,0.0048,9.577676,1.782884,1.8629,2.641,0.023164
2681.209,0.004607,9.538477,1.776706,1.860969,2.644089,0.023164
2681.409,0.0048,9.541953,1.765123,1.859425,2.642544,0.023086
2681.609,0.0048,9.534615,1.756628,1.85788,2.644861,0.023086
2681.809,0.004607,9.540987,1.758173,1.855564,2.641772,0.023125
2682.009,0.004607,9.539635,1.760489,1.85595,2.643317,0.023125
2682.209,0.004607,9.539829,1.759717,1.854019,2.641772,0.023164
2682.409,0.004607,9.541759,1.752767,1.856336,2.641,0.023164
2682.609,0.004607,9.53307,1.758945,1.854405,2.641,0.023125
2682.809,0.004607,9.540794,1.757401,1.852861,2.640228,0.023164
2683.009,0.004607,9.580573,1.756628,1.852088,2.639455,0.023164
2683.209,0.004607,9.539249,1.755856,1.849772,2.640228,0.023125
2683.409,0.004607,9.541759,1.751995,1.852088,2.639455,0.023125
2683.609,0.004414,9.529787,1.754312,1.852475,2.638683,0.023125
2683.809,0.004607,9.540408,1.754312,1.849772,2.639455,0.023202
2684.009,0.004607,9.561456,1.752767,1.848613,2.637139,0.023125
2684.209,0.004607,9.538284,1.751995,1.848227,2.637911,0.023086
2684.409,0.004607,9.541566,1.751223,1.846683,2.637911,0.023125
2684.609,0.004414,9.52747,1.749678,1.845138,2.636367,0.023125
2684.809,0.004414,9.539829,1.749678,1.845524,2.635594,0.023164
2685.009,0.004607,9.541953,1.751995,1.845138,2.635594,0.023125
2685.209,0.004607,9.537704,1.747362,1.842821,2.636367,0.023164
2685.409,0.004607,9.541373,1.745817,1.840118,2.635594,0.023125
2685.609,0.004414,9.52438,1.745817,1.841277,2.63405,0.023125
2685.809,0.004607,9.540601,1.745045,1.840891,2.634822,0.023125
2686.009,0.004414,9.541953,1.732689,1.838188,2.631733,0.023086
2686.209,0.004607,9.536739,1.742728,1.838574,2.633278,0.023048
2686.409,0.004414,9.54118,1.741956,1.839732,2.632505,0.023125
2686.609,0.004414,9.577483,1.741184,1.835485,2.633278,0.023125
2686.809,0.004607,9.540408,1.739639,1.834713,2.630189,0.023125
2687.009,0.004607,9.541759,1.738095,1.835871,2.631733,0.023125
2687.209,0.004607,9.534808,1.738095,1.836257,2.629417,0.023086
2687.409,0.004414,9.54118,1.737323,1.833168,2.630961,0.023125
2687.609,0.004414,9.541759,1.73655,1.831624,2.628644,0.023086
2687.809,0.004414,9.539829,1.735778,1.83201,2.628644,0.023125
2688.009,0.004414,9.541759,1.746589,1.830465,2.628644,0.023164
2688.209,0.004414,9.533263,1.733461,1.830851,2.628644,0.023125
2688.409,0.004414,9.540794,1.733461,1.828534,2.6271,0.023125
2688.609,0.004414,9.539442,1.731917,1.829693,2.626328,0.023164
2688.809,0.004414,9.539442,1.731145,1.82699,2.626328,0.023048
2689.009,0.004414,9.541566,1.725739,1.825445,2.625555,0.023164
2689.209,0.004414,9.531525,1.728828,1.825059,2.625555,0.023086
2689.409,0.004414,9.63213,1.728056,1.826218,2.625555,0.023009
2689.609,0.004414,9.658585,1.727284,1.825059,2.625555,0.023048
2689.809,0.004414,9.538863,1.726511,1.824287,2.624783,0.023086
2690.009,0.004414,9.541759,1.725739,1.822356,2.623239,0.023125
2690.209,0.004414,9.52747,1.724195,1.818881,2.623239,0.023125
2690.409,0.004414,9.540987,1.723422,1.818495,2.622466,0.023125
2690.609,0.004414,9.542146,1.724967,1.820426,2.621694,0.023086
2690.809,0.004414,9.537511,1.721878,1.817723,2.620922,0.023086
2691.009,0.004414,9.633482,1.721106,1.818109,2.621694,0.023048
2691.209,0.004414,9.618613,1.720333,1.816178,2.621694,0.023048
2691.409,0.004414,9.540794,1.719561,1.81502,2.62015,0.023086
2691.609,0.004414,9.541953,1.726511,1.813475,2.619378,0.023086
2691.809,0.004414,9.536739,1.717245,1.813475,2.617833,0.023048
2692.009,0.004414,9.54118,1.716472,1.813475,2.619378,0.023048
